Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623239,-,-,-,32.45,-99.74,-6,522,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2013,3,1,22,30,0,0,0,-3,1,960,72.61,29.200000000000003,1.2000000000000002,0.162
2013,3,1,23,30,0,0,0,-3,1,960,78.02,19.900000000000002,1.2000000000000002,0.162
2013,3,2,0,30,0,0,0,-3,0,960,77.67,11.5,1.2000000000000002,0.162
2013,3,2,1,30,0,0,0,-3,0,960,77.03,4.7,1.3,0.162
2013,3,2,2,30,0,0,0,-3,0,960,76.18,357.90000000000003,1.4000000000000001,0.162
2013,3,2,3,30,0,0,0,-3,0,960,75.35000000000001,352.70000000000005,1.5,0.162
2013,3,2,4,30,0,0,0,-3,0,960,74.74,349.5,1.6,0.162
2013,3,2,5,30,0,0,0,-4,-1,960,79.97,346.8,1.5,0.162
2013,3,2,6,30,0,0,0,-4,0,960,79.77,343.1,1.7000000000000002,0.162
2013,3,2,7,30,268,27,48,-4,1,960,69.14,335.3,2.2,0.162
2013,3,2,8,30,673,65,257,-3,4,960,56.800000000000004,327.20000000000005,2.6,0.162
2013,3,2,9,30,831,83,475,-4,8,960,44,332.1,2.7,0.162
2013,3,2,10,30,908,94,656,-4,10,960,35.4,320.90000000000003,3,0.162
2013,3,2,11,30,947,100,783,-4,13,960,29.3,317.8,3.6,0.162
2013,3,2,12,30,959,104,842,-3,15,960,27.38,319.8,4,0.162
2013,3,2,13,30,955,104,831,-2,16,960,27.78,321.40000000000003,4.2,0.162
2013,3,2,14,30,934,100,750,-1,17,960,27.810000000000002,323.70000000000005,4.1000000000000005,0.162
2013,3,2,15,30,895,89,608,-1,18,960,28.94,327.3,3.8000000000000003,0.162
2013,3,2,16,30,807,75,414,0,17,960,31.39,332.90000000000003,2.4000000000000004,0.162
2013,3,2,17,30,616,54,193,2,14,960,48.52,346.5,1.1,0.162
2013,3,2,18,30,0,0,0,0,11,960,49.99,42.400000000000006,1,0.162
2013,3,2,19,30,0,0,0,0,10,960,53.89,102.2,1.2000000000000002,0.162
2013,3,2,20,30,0,0,0,0,8,960,56.61,139.3,1.3,0.162
2013,3,2,21,30,0,0,0,0,7,960,63.620000000000005,166.60000000000002,1.5,0.162
2013,3,2,22,30,0,0,0,0,6,960,62.35,186.60000000000002,1.7000000000000002,0.162
2013,3,2,23,30,0,0,0,0,6,960,61.11,201.8,2,0.162
2013,3,3,0,30,0,0,0,-1,6,960,59.92,214.4,2.5,0.162
2013,3,3,1,30,0,0,0,-1,6,950,58.63,222.10000000000002,3.2,0.162
2013,3,3,2,30,0,0,0,-1,6,950,61.36,228.9,3.6,0.162
2013,3,3,3,30,0,0,0,-2,5,950,60.04,230.3,3.9000000000000004,0.162
2013,3,3,4,30,0,0,0,-2,5,950,59.07,230.3,4.1000000000000005,0.162
2013,3,3,5,30,0,0,0,-2,5,950,62.11,227.9,4.3,0.162
2013,3,3,6,30,0,0,0,-3,5,950,60.120000000000005,222.70000000000002,4.7,0.162
2013,3,3,7,30,324,27,54,-3,6,950,50.43,218,4.9,0.162
2013,3,3,8,30,710,62,268,-3,10,950,38.04,214.20000000000002,5.1000000000000005,0.162
2013,3,3,9,30,623,122,419,-3,15,950,27.68,211.5,6.300000000000001,0.162
2013,3,3,10,30,377,264,500,-4,19,950,21.2,214.4,7.4,0.162
2013,3,3,11,30,963,100,799,-4,22,950,17.14,217,7.5,0.162
2013,3,3,12,30,985,99,862,-4,24,950,14.32,219.20000000000002,7.5,0.162
2013,3,3,13,30,978,101,850,-4,25,950,13.58,221.3,7.5,0.162
2013,3,3,14,30,950,101,766,-4,26,940,13.6,222.5,7.4,0.162
2013,3,3,15,30,898,95,619,-4,25,940,13.57,223,6.800000000000001,0.162
2013,3,3,16,30,487,136,343,-4,23,940,15.69,221.3,5.4,0.162
2013,3,3,17,30,205,85,132,-2,20,940,21.44,212.3,4.3,0.162
2013,3,3,18,30,0,0,0,-2,18,940,24.59,203.10000000000002,5,0.162
2013,3,3,19,30,0,0,0,-3,17,940,24.68,201.20000000000002,6.4,0.162
2013,3,3,20,30,0,0,0,-3,16,940,25.740000000000002,205,6.9,0.162
2013,3,3,21,30,0,0,0,-3,15,940,27.19,210.8,6.5,0.162
2013,3,3,22,30,0,0,0,-3,13,940,31.34,211.60000000000002,5.9,0.162
2013,3,3,23,30,0,0,0,-3,12,940,35.5,215,5.7,0.162
2013,3,4,0,30,0,0,0,-3,11,940,37.82,217.9,5.4,0.162
2013,3,4,1,30,0,0,0,-3,10,940,37.95,219.5,5.1000000000000005,0.162
2013,3,4,2,30,0,0,0,-3,9,940,40.67,224.10000000000002,4.9,0.162
2013,3,4,3,30,0,0,0,-3,9,940,40.77,227.10000000000002,4.6000000000000005,0.162
2013,3,4,4,30,0,0,0,-3,9,940,41.17,231.60000000000002,4.4,0.162
2013,3,4,5,30,0,0,0,-3,9,940,41.7,236.9,4.3,0.162
2013,3,4,6,30,0,0,0,-3,9,940,42.39,241,4.4,0.162
2013,3,4,7,30,0,10,10,-2,11,940,37.65,243.10000000000002,4.800000000000001,0.162
2013,3,4,8,30,467,86,224,-2,15,940,32,241.3,5,0.162
2013,3,4,9,30,382,185,369,-1,19,940,26.75,239.20000000000002,4.9,0.162
2013,3,4,10,30,474,238,535,0,23,940,22.17,246,5.300000000000001,0.162
2013,3,4,11,30,497,280,643,-1,26,940,16.48,277,5.800000000000001,0.162
2013,3,4,12,30,546,294,719,-1,27,940,15.52,281.5,5.6000000000000005,0.162
2013,3,4,13,30,953,98,831,0,28,940,15.49,272.7,5.2,0.162
2013,3,4,14,30,754,170,701,0,28,940,17.34,261.8,4.9,0.162
2013,3,4,15,30,845,103,599,0,27,940,19.37,249.70000000000002,4.6000000000000005,0.162
2013,3,4,16,30,462,143,340,2,25,940,24.44,237.10000000000002,4.1000000000000005,0.162
2013,3,4,17,30,360,74,158,3,22,940,30.82,225.20000000000002,4.2,0.162
2013,3,4,18,30,43,10,11,0,19,940,28.36,225.10000000000002,4.800000000000001,0.162
2013,3,4,19,30,0,0,0,-2,18,940,25.400000000000002,230.60000000000002,5,0.162
2013,3,4,20,30,0,0,0,-4,16,940,24.990000000000002,239.10000000000002,4.5,0.162
2013,3,4,21,30,0,0,0,-2,15,940,29.23,257.90000000000003,3.8000000000000003,0.162
2013,3,4,22,30,0,0,0,0,14,940,37.11,319.20000000000005,5.6000000000000005,0.162
2013,3,4,23,30,0,0,0,1,12,950,49.96,2.9000000000000004,9.200000000000001,0.162
2013,3,5,0,30,0,0,0,1,9,950,59.44,13.8,10.5,0.162
2013,3,5,1,30,0,0,0,0,7,950,62.940000000000005,11.100000000000001,9.9,0.162
2013,3,5,2,30,0,0,0,-1,5,950,63.21,11.600000000000001,8.8,0.162
2013,3,5,3,30,0,0,0,-1,4,960,66.33,13.3,7.5,0.162
2013,3,5,4,30,0,0,0,-2,4,960,68.42,13.8,6.6000000000000005,0.162
2013,3,5,5,30,0,0,0,-2,3,960,65.82000000000001,13.100000000000001,6,0.162
2013,3,5,6,30,0,0,0,-3,3,960,63.300000000000004,12.200000000000001,5.7,0.162
2013,3,5,7,30,356,30,62,-4,4,960,55.06,9.700000000000001,6.300000000000001,0.162
2013,3,5,8,30,748,64,288,-7,6,960,37.64,10,7.2,0.162
2013,3,5,9,30,904,80,518,-11,8,960,25.88,10.600000000000001,7.4,0.162
2013,3,5,10,30,981,89,710,-13,9,960,19.46,9.200000000000001,7.1000000000000005,0.162
2013,3,5,11,30,1019,95,843,-13,11,960,17.36,7.6000000000000005,6.6000000000000005,0.162
2013,3,5,12,30,1035,96,906,-13,12,960,16.18,6.5,6.1000000000000005,0.162
2013,3,5,13,30,1034,95,895,-13,13,960,15.200000000000001,5.6000000000000005,5.6000000000000005,0.162
2013,3,5,14,30,1016,90,810,-13,13,960,14.31,5.1000000000000005,5,0.162
2013,3,5,15,30,974,83,659,-13,13,960,14.41,5.1000000000000005,4.4,0.162
2013,3,5,16,30,892,72,455,-13,12,960,15.47,8,3.5,0.162
2013,3,5,17,30,716,53,221,-12,8,960,21.77,12.600000000000001,2.1,0.162
2013,3,5,18,30,157,12,15,-7,5,960,40.69,20.700000000000003,1.3,0.166
2013,3,5,19,30,0,0,0,-7,4,960,42.83,30,1.3,0.166
2013,3,5,20,30,0,0,0,-7,3,960,44.54,38.900000000000006,1.3,0.166
2013,3,5,21,30,0,0,0,-8,3,960,46.47,49.300000000000004,1.2000000000000002,0.166
2013,3,5,22,30,0,0,0,-8,3,960,44.95,60.900000000000006,1.2000000000000002,0.166
2013,3,5,23,30,0,0,0,-9,2,960,43.15,75.10000000000001,1.1,0.166
2013,3,6,0,30,0,0,0,-9,2,960,40.96,90.10000000000001,1.1,0.166
2013,3,6,1,30,0,0,0,-10,1,960,42.71,103.30000000000001,1.1,0.166
2013,3,6,2,30,0,0,0,-10,1,960,41.88,117.4,1,0.166
2013,3,6,3,30,0,0,0,-10,1,960,40.54,131.70000000000002,0.9,0.166
2013,3,6,4,30,0,0,0,-10,0,960,43.39,113.9,1.1,0.166
2013,3,6,5,30,0,0,0,-10,0,960,44.61,102.5,1.2000000000000002,0.166
2013,3,6,6,30,0,0,0,-10,0,960,46.43,106.4,1.2000000000000002,0.166
2013,3,6,7,30,71,32,39,-8,2,960,49.4,112.30000000000001,1.8,0.166
2013,3,6,8,30,214,119,184,-9,4,960,36.71,125.5,2.7,0.166
2013,3,6,9,30,849,95,510,-9,7,960,31.23,130.4,3.5,0.166
2013,3,6,10,30,899,115,689,-10,8,960,26.310000000000002,135.8,3.8000000000000003,0.166
2013,3,6,11,30,717,199,728,-10,9,960,24.85,142.8,3.9000000000000004,0.166
2013,3,6,12,30,768,196,800,-9,11,960,23.62,146.1,3.9000000000000004,0.166
2013,3,6,13,30,95,381,456,-9,12,960,22.23,151,3.8000000000000003,0.166
2013,3,6,14,30,476,276,615,-9,13,960,20.85,160.10000000000002,3.9000000000000004,0.166
2013,3,6,15,30,368,249,468,-9,13,960,19.57,166.3,4.1000000000000005,0.166
2013,3,6,16,30,698,106,408,-9,13,960,19.81,167.10000000000002,3.8000000000000003,0.166
2013,3,6,17,30,502,73,192,-7,11,960,27.55,161.4,2.8000000000000003,0.166
2013,3,6,18,30,0,12,12,-5,8,960,40.29,148.9,2.7,0.166
2013,3,6,19,30,0,0,0,-6,7,960,38.06,149.70000000000002,3.3000000000000003,0.166
2013,3,6,20,30,0,0,0,-6,7,950,40.33,154.8,3.7,0.166
2013,3,6,21,30,0,0,0,-6,6,950,40.79,162.5,3.8000000000000003,0.166
2013,3,6,22,30,0,0,0,-6,5,950,44.34,171.3,3.9000000000000004,0.166
2013,3,6,23,30,0,0,0,-6,5,950,44.84,177.20000000000002,3.9000000000000004,0.166
2013,3,7,0,30,0,0,0,-5,5,950,48.370000000000005,181.8,3.9000000000000004,0.166
2013,3,7,1,30,0,0,0,-5,4,950,48.53,185.5,3.7,0.166
2013,3,7,2,30,0,0,0,-5,4,950,48.6,189.4,3.4000000000000004,0.166
2013,3,7,3,30,0,0,0,-5,3,950,52.36,190.8,2.9000000000000004,0.166
2013,3,7,4,30,0,0,0,-5,3,950,56.84,190.70000000000002,2.5,0.166
2013,3,7,5,30,0,0,0,-5,2,950,56.95,187.5,2.4000000000000004,0.166
2013,3,7,6,30,0,0,0,-5,3,950,53.06,183.3,3.1,0.166
2013,3,7,7,30,265,36,62,-5,6,950,43.03,181.4,4.1000000000000005,0.166
2013,3,7,8,30,609,82,270,-5,10,950,34.12,178.20000000000002,5,0.166
2013,3,7,9,30,620,129,436,-3,14,950,32.2,182.4,5.800000000000001,0.166
2013,3,7,10,30,328,286,497,-1,17,950,29.72,186.20000000000002,6.1000000000000005,0.166
2013,3,7,11,30,823,161,773,0,19,950,26.26,186.20000000000002,6,0.166
2013,3,7,12,30,909,128,847,0,21,950,26.38,183.4,5.800000000000001,0.166
2013,3,7,13,30,896,133,833,0,22,950,24.830000000000002,180.70000000000002,5.800000000000001,0.166
2013,3,7,14,30,851,137,746,1,23,950,24.48,178.9,5.800000000000001,0.166
2013,3,7,15,30,758,141,594,2,22,950,26.830000000000002,178.9,5.9,0.166
2013,3,7,16,30,435,152,342,2,21,950,29.29,178.8,5.4,0.166
2013,3,7,17,30,346,79,162,3,18,950,37.11,175.10000000000002,4.2,0.166
2013,3,7,18,30,0,8,8,3,15,950,47.65,167.4,3.7,0.166
2013,3,7,19,30,0,0,0,4,14,950,54.93,163.5,4,0.166
2013,3,7,20,30,0,0,0,4,13,950,60.34,162.20000000000002,4.2,0.166
2013,3,7,21,30,0,0,0,5,12,950,62.84,165.20000000000002,4.4,0.166
2013,3,7,22,30,0,0,0,5,12,950,66.2,169.10000000000002,4.4,0.166
2013,3,7,23,30,0,0,0,6,11,950,74.83,172.8,4.2,0.166
2013,3,8,0,30,0,0,0,7,11,950,84.91,171.9,3.8000000000000003,0.166
2013,3,8,1,30,0,0,0,8,11,950,90.79,170.3,3.8000000000000003,0.166
2013,3,8,2,30,0,0,0,9,11,950,91.18,172.60000000000002,4.1000000000000005,0.166
2013,3,8,3,30,0,0,0,10,11,950,98.02,182.4,4.7,0.166
2013,3,8,4,30,0,0,0,11,12,950,97.32000000000001,190.20000000000002,4.7,0.166
2013,3,8,5,30,0,0,0,11,12,950,100,190.5,4.1000000000000005,0.166
2013,3,8,6,30,0,0,0,11,13,950,100,190.70000000000002,4,0.166
2013,3,8,7,30,0,5,5,12,13,950,97.88,193.5,4.3,0.166
2013,3,8,8,30,0,28,28,12,15,950,93.60000000000001,190.20000000000002,4.5,0.166
2013,3,8,9,30,0,100,100,13,17,950,83.89,184.70000000000002,4.9,0.166
2013,3,8,10,30,6,189,193,13,18,950,74.73,180.60000000000002,5.5,0.166
2013,3,8,11,30,21,279,295,13,19,950,69.46000000000001,178,5.9,0.166
2013,3,8,12,30,57,367,413,13,20,950,68.48,174.9,6.1000000000000005,0.166
2013,3,8,13,30,19,284,300,12,20,950,68.09,169,6.4,0.166
2013,3,8,14,30,129,354,447,12,21,950,63.9,168,6.7,0.166
2013,3,8,15,30,0,101,101,12,21,950,59.44,171.3,6.9,0.166
2013,3,8,16,30,350,169,323,12,20,950,62.79,173.70000000000002,6.7,0.166
2013,3,8,17,30,369,92,182,12,19,950,68.07000000000001,170.3,6.2,0.166
2013,3,8,18,30,20,11,11,13,17,950,80.16,163.20000000000002,6,0.166
2013,3,8,19,30,0,0,0,14,16,950,88.66,158.9,6.1000000000000005,0.166
2013,3,8,20,30,0,0,0,14,15,950,96.73,157.3,6,0.166
2013,3,8,21,30,0,0,0,14,15,950,100,158.4,5.9,0.166
2013,3,8,22,30,0,0,0,14,14,950,100,160.9,6,0.166
2013,3,8,23,30,0,0,0,13,14,950,100,163.3,6.1000000000000005,0.166
2013,3,9,0,30,0,0,0,13,13,940,100,166.10000000000002,6.300000000000001,0.166
2013,3,9,1,30,0,0,0,13,13,940,100,170.70000000000002,6.5,0.166
2013,3,9,2,30,0,0,0,13,14,940,100,177.60000000000002,6.5,0.166
2013,3,9,3,30,0,0,0,13,14,940,96.14,181.70000000000002,6.6000000000000005,0.166
2013,3,9,4,30,0,0,0,13,14,940,97.26,184.5,6.7,0.166
2013,3,9,5,30,0,0,0,13,14,940,98.45,189.4,6.6000000000000005,0.166
2013,3,9,6,30,0,0,0,13,14,940,99.26,196.10000000000002,6.4,0.166
2013,3,9,7,30,257,40,67,14,16,940,87.98,201.20000000000002,6.7,0.166
2013,3,9,8,30,14,115,120,14,18,940,77.73,207.20000000000002,7.2,0.166
2013,3,9,9,30,774,98,487,13,21,940,65.04,219.60000000000002,7,0.166
2013,3,9,10,30,856,108,665,11,22,940,50.800000000000004,235.9,6.4,0.166
2013,3,9,11,30,297,361,585,9,23,940,42.32,247.5,6.1000000000000005,0.166
2013,3,9,12,30,21,298,315,8,24,940,36.230000000000004,251.4,6,0.166
2013,3,9,13,30,889,133,835,6,24,940,33.49,251.60000000000002,6,0.166
2013,3,9,14,30,0,85,85,5,24,940,32.93,252.70000000000002,6.1000000000000005,0.166
2013,3,9,15,30,60,266,303,4,23,940,31.91,255.9,6.300000000000001,0.166
2013,3,9,16,30,268,184,303,2,22,940,30.39,259.90000000000003,5.9,0.166
2013,3,9,17,30,575,64,206,1,19,940,32.14,264.1,4,0.166
2013,3,9,18,30,87,15,17,1,16,940,37.68,270.5,2.4000000000000004,0.166
2013,3,9,19,30,0,0,0,0,14,940,40.44,275.5,2,0.166
2013,3,9,20,30,0,0,0,0,14,940,43.14,280.40000000000003,2.4000000000000004,0.166
2013,3,9,21,30,0,0,0,1,13,940,44.15,279.7,3,0.166
2013,3,9,22,30,0,0,0,1,12,940,47,278,2.9000000000000004,0.166
2013,3,9,23,30,0,0,0,1,11,940,56.64,280.5,2.5,0.166
2013,3,10,0,30,0,0,0,1,10,940,56,280.2,2.6,0.166
2013,3,10,1,30,0,0,0,1,9,940,57.39,296.5,3.5,0.166
2013,3,10,2,30,0,0,0,0,8,940,57.550000000000004,315.90000000000003,4.6000000000000005,0.166
2013,3,10,3,30,0,0,0,0,7,940,61.52,324.20000000000005,5.5,0.166
2013,3,10,4,30,0,0,0,0,6,950,63.39,325.90000000000003,6.5,0.166
2013,3,10,5,30,0,0,0,-1,5,950,66.92,327.90000000000003,7.1000000000000005,0.166
2013,3,10,6,30,0,0,0,-2,4,950,62.42,331.6,7.5,0.166
2013,3,10,7,30,336,40,78,-3,5,950,56.03,334.70000000000005,8.200000000000001,0.166
2013,3,10,8,30,691,76,299,-3,7,950,46.74,336.5,8.8,0.166
2013,3,10,9,30,851,90,522,-4,8,950,41.24,336.70000000000005,8.700000000000001,0.166
2013,3,10,10,30,934,96,708,-5,10,950,36.21,337.5,8.3,0.166
2013,3,10,11,30,976,100,839,-6,11,950,31.78,339.1,7.9,0.166
2013,3,10,12,30,996,101,901,-6,12,950,27.96,338.40000000000003,7.4,0.166
2013,3,10,13,30,993,101,889,-7,13,950,24.490000000000002,334.70000000000005,7.1000000000000005,0.166
2013,3,10,14,30,973,98,805,-8,13,950,21.35,331.1,7,0.166
2013,3,10,15,30,933,90,657,-9,13,950,21.150000000000002,329.6,6.9,0.166
2013,3,10,16,30,852,78,457,-10,12,950,21.05,329.90000000000003,6.5,0.166
2013,3,10,17,30,680,58,228,-10,9,950,23.39,330.3,5,0.166
2013,3,10,18,30,179,16,22,-9,7,950,29.85,331.5,3,0.166
2013,3,10,19,30,0,0,0,-7,5,950,38.97,335.40000000000003,2.1,0.166
2013,3,10,20,30,0,0,0,-7,4,950,47.4,340.1,1.8,0.166
2013,3,10,21,30,0,0,0,-6,3,950,48.410000000000004,344.20000000000005,1.8,0.166
2013,3,10,22,30,0,0,0,-6,2,950,51.54,344.3,1.9000000000000001,0.166
2013,3,10,23,30,0,0,0,-7,2,950,54.39,341.8,2.1,0.166
2013,3,11,0,30,0,0,0,-7,1,950,53.04,338.1,2.5,0.166
2013,3,11,1,30,0,0,0,-7,1,950,55.35,335.40000000000003,3,0.166
2013,3,11,2,30,0,0,0,-8,0,950,53.95,333.8,2.9000000000000004,0.166
2013,3,11,3,30,0,0,0,-8,0,950,53.11,330.8,2.3000000000000003,0.166
2013,3,11,4,30,0,0,0,-8,0,950,56.49,323.3,1.8,0.166
2013,3,11,5,30,0,0,0,-8,-1,950,55.32,314.1,1.6,0.166
2013,3,11,6,30,0,0,0,-9,0,950,54.11,305.5,2,0.166
2013,3,11,7,30,404,38,86,-9,2,950,46.5,295.3,2.7,0.166
2013,3,11,8,30,744,70,314,-9,6,950,33.71,288.3,3,0.166
2013,3,11,9,30,877,87,537,-11,9,950,22.06,303.6,3.1,0.166
2013,3,11,10,30,941,99,720,-11,12,950,18.61,299.8,3.3000000000000003,0.166
2013,3,11,11,30,975,104,846,-10,15,950,16.57,299.6,3.5,0.166
2013,3,11,12,30,991,104,904,-9,18,950,15.99,300.6,3.4000000000000004,0.166
2013,3,11,13,30,991,101,891,-8,19,950,15.27,296.6,3,0.166
2013,3,11,14,30,970,97,805,-7,20,950,15.1,284.40000000000003,2.7,0.166
2013,3,11,15,30,921,91,654,-6,20,950,15.55,271.5,2.6,0.166
2013,3,11,16,30,832,80,453,-6,19,950,16.76,258.90000000000003,1.8,0.166
2013,3,11,17,30,650,60,224,0,16,950,32.94,238.9,1.2000000000000002,0.166
2013,3,11,18,30,154,16,22,-1,12,950,39.42,193.4,1.3,0.166
2013,3,11,19,30,0,0,0,-2,10,950,42.5,181.60000000000002,1.6,0.166
2013,3,11,20,30,0,0,0,-2,9,950,43.37,182.4,1.9000000000000001,0.166
2013,3,11,21,30,0,0,0,-3,9,950,41.28,187.70000000000002,2.6,0.166
2013,3,11,22,30,0,0,0,-4,9,950,39.660000000000004,193.4,3.5,0.166
2013,3,11,23,30,0,0,0,-4,9,950,41.79,198.60000000000002,4.2,0.166
2013,3,12,0,30,0,0,0,-4,8,950,42.17,203.4,4.4,0.166
2013,3,12,1,30,0,0,0,-3,7,950,45.64,207.70000000000002,4.7,0.166
2013,3,12,2,30,0,0,0,-4,7,950,45.11,212.3,4.9,0.166
2013,3,12,3,30,0,0,0,-4,6,950,46.59,216.8,4.9,0.166
2013,3,12,4,30,0,0,0,-5,6,950,47.61,220.4,4.6000000000000005,0.166
2013,3,12,5,30,0,0,0,-5,5,950,46.19,222,4.2,0.166
2013,3,12,6,30,0,0,0,-5,5,950,45.71,229.20000000000002,4.2,0.166
2013,3,12,7,30,393,39,87,-5,7,950,40.21,245.10000000000002,4.2,0.166
2013,3,12,8,30,713,73,310,-5,10,950,34.15,274.40000000000003,4,0.166
2013,3,12,9,30,842,93,529,-4,13,950,29.21,308.70000000000005,3.9000000000000004,0.166
2013,3,12,10,30,902,108,708,-3,15,950,27.400000000000002,334.1,4,0.166
2013,3,12,11,30,931,118,831,-2,17,950,25.51,347.5,4.1000000000000005,0.166
2013,3,12,12,30,967,109,894,-2,18,950,24.8,354.6,4.2,0.166
2013,3,12,13,30,958,110,878,-2,19,950,23.71,1.4000000000000001,4.7,0.166
2013,3,12,14,30,929,109,790,-2,19,950,23.75,10.700000000000001,5.4,0.166
2013,3,12,15,30,881,101,642,-2,18,950,25,18.1,5.800000000000001,0.166
2013,3,12,16,30,795,86,445,-2,17,950,26.01,23.3,5.9,0.166
2013,3,12,17,30,620,62,221,-2,14,960,31.240000000000002,27.6,5.1000000000000005,0.166
2013,3,12,18,30,150,17,23,-2,12,960,36.74,28.3,4.5,0.166
2013,3,12,19,30,0,0,0,-2,10,960,41.94,29.8,4.3,0.166
2013,3,12,20,30,0,0,0,-2,9,960,47.56,32.1,3.6,0.166
2013,3,12,21,30,0,0,0,-2,7,960,50.620000000000005,37.6,2.7,0.166
2013,3,12,22,30,0,0,0,-2,6,960,55.32,45.7,2,0.166
2013,3,12,23,30,0,0,0,-2,5,960,60,55.400000000000006,1.6,0.166
2013,3,13,0,30,0,0,0,-2,4,960,64.79,63.5,1.4000000000000001,0.166
2013,3,13,1,30,0,0,0,-1,4,960,64.97,65.10000000000001,1.3,0.166
2013,3,13,2,30,0,0,0,-1,4,960,69.98,64.4,1.2000000000000002,0.166
2013,3,13,3,30,0,0,0,-1,3,960,70.60000000000001,68.10000000000001,1.2000000000000002,0.166
2013,3,13,4,30,0,0,0,-1,3,960,71.64,75.10000000000001,1.1,0.166
2013,3,13,5,30,0,0,0,-1,3,960,72.8,80.4,1.1,0.166
2013,3,13,6,30,0,0,0,-1,4,960,69.02,88,1.1,0.166
2013,3,13,7,30,399,40,90,0,7,960,59.06,102.4,1.6,0.166
2013,3,13,8,30,705,74,312,0,11,960,46.25,119.2,2.9000000000000004,0.166
2013,3,13,9,30,835,95,530,0,15,960,36.77,138.4,4,0.166
2013,3,13,10,30,561,221,597,0,17,960,30.95,149.3,4,0.166
2013,3,13,11,30,619,256,732,0,19,960,28.48,156.60000000000002,3.9000000000000004,0.166
2013,3,13,12,30,945,120,892,0,20,960,27.48,161.3,3.9000000000000004,0.166
2013,3,13,13,30,938,121,876,0,21,960,26.080000000000002,164.9,3.8000000000000003,0.166
2013,3,13,14,30,912,117,790,0,22,960,24.51,168.70000000000002,3.6,0.166
2013,3,13,15,30,870,105,642,0,22,960,24.32,172,3.2,0.166
2013,3,13,16,30,774,92,444,0,21,960,25.62,172.60000000000002,2.3000000000000003,0.166
2013,3,13,17,30,583,68,219,3,17,960,40.33,163.70000000000002,1.5,0.166
2013,3,13,18,30,121,17,23,4,14,960,50.94,137.20000000000002,1.5,0.168
2013,3,13,19,30,0,0,0,2,13,960,50.47,133.20000000000002,2,0.168
2013,3,13,20,30,0,0,0,2,12,960,53.67,140.9,2.5,0.168
2013,3,13,21,30,0,0,0,3,12,960,58.050000000000004,154.3,3,0.168
2013,3,13,22,30,0,0,0,3,11,960,58.67,169.5,3.4000000000000004,0.168
2013,3,13,23,30,0,0,0,3,10,960,62.25,183.9,3.6,0.168
2013,3,14,0,30,0,0,0,2,10,960,64.93,194,3.7,0.168
2013,3,14,1,30,0,0,0,2,9,960,63.31,199.60000000000002,3.5,0.168
2013,3,14,2,30,0,0,0,2,8,960,66.91,202.5,3.3000000000000003,0.168
2013,3,14,3,30,0,0,0,2,8,960,71.68,205.3,3.1,0.168
2013,3,14,4,30,0,0,0,2,7,960,72.32000000000001,208.9,3,0.168
2013,3,14,5,30,0,0,0,2,7,960,73.65,211,3,0.168
2013,3,14,6,30,0,0,0,3,8,960,70.94,210.9,3.6,0.168
2013,3,14,7,30,324,46,89,3,10,960,64.78,209.5,4.7,0.168
2013,3,14,8,30,637,88,306,4,14,960,53.730000000000004,209,5.800000000000001,0.168
2013,3,14,9,30,779,111,521,5,18,960,47.910000000000004,211.4,6.1000000000000005,0.168
2013,3,14,10,30,852,125,699,5,21,960,39.82,210.70000000000002,5.800000000000001,0.168
2013,3,14,11,30,891,133,822,5,24,960,31.73,206.70000000000002,5.4,0.168
2013,3,14,12,30,946,113,889,4,25,960,26.85,201.9,5.2,0.168
2013,3,14,13,30,939,114,873,4,26,960,24.29,198,5.2,0.168
2013,3,14,14,30,912,112,787,3,27,950,23.46,195.5,5.2,0.168
2013,3,14,15,30,856,106,638,3,26,950,22.77,194.60000000000002,5.1000000000000005,0.168
2013,3,14,16,30,756,95,440,2,25,950,23.86,194,4.4,0.168
2013,3,14,17,30,526,66,203,3,21,950,32.34,190,3.3000000000000003,0.168
2013,3,14,18,30,0,24,24,4,18,950,42.09,182.70000000000002,3.4000000000000004,0.168
2013,3,14,19,30,0,0,0,4,18,950,43.5,183.4,4.5,0.168
