Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1497347,-,-,-,43.73,-65.98,-4,8,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2012,2,9,4,30,0,0,0,-1,1,1010,80.86,184.9,3.9000000000000004,0.08600000000000001
2012,2,9,5,30,0,0,0,-1,1,1010,80.8,170.9,3.2,0.08600000000000001
2012,2,9,6,30,0,0,0,-1,1,1010,86.81,152.1,2.9000000000000004,0.08600000000000001
2012,2,9,7,30,0,0,0,-1,1,1010,86.64,133.6,2.5,0.08600000000000001
2012,2,9,8,30,0,29,29,-1,1,1010,81.27,119.80000000000001,1.9000000000000001,0.08600000000000001
2012,2,9,9,30,0,74,74,-1,1,1010,81.85000000000001,83.80000000000001,1.7000000000000002,0.08600000000000001
2012,2,9,10,30,0,90,90,-1,1,1010,80.95,38.2,2,0.08600000000000001
2012,2,9,11,30,28,193,206,-1,2,1010,81.62,31.700000000000003,2.5,0.08600000000000001
2012,2,9,12,30,10,184,190,-1,2,1010,82.60000000000001,40.1,2.8000000000000003,0.08600000000000001
2012,2,9,13,30,98,225,275,-1,2,1010,77.85000000000001,43.5,2.8000000000000003,0.08600000000000001
2012,2,9,14,30,121,193,247,-1,2,1010,78.65,29.6,2.7,0.08600000000000001
2012,2,9,15,30,98,138,171,0,2,1010,80.9,355.20000000000005,3,0.08600000000000001
2012,2,9,16,30,223,70,113,0,2,1010,88.99,331.40000000000003,3.8000000000000003,0.08600000000000001
2012,2,9,17,30,0,18,18,0,2,1010,89.04,320.3,4.6000000000000005,0.08600000000000001
2012,2,9,18,30,0,0,0,0,2,1010,88.41,316.8,5.1000000000000005,0.08600000000000001
2012,2,9,19,30,0,0,0,-1,1,1010,86.02,316.6,5.2,0.08600000000000001
2012,2,9,20,30,0,0,0,-1,1,1010,83.27,315.3,5.300000000000001,0.085
2012,2,9,21,30,0,0,0,-1,1,1010,81.19,313.20000000000005,5.300000000000001,0.085
2012,2,9,22,30,0,0,0,-2,1,1010,80.03,310.90000000000003,5.300000000000001,0.085
2012,2,9,23,30,0,0,0,-2,1,1010,85.75,311.6,5.2,0.085
2012,2,10,0,30,0,0,0,-2,0,1010,85.83,315.3,5,0.085
2012,2,10,1,30,0,0,0,-2,0,1010,85.61,319.20000000000005,4.7,0.085
2012,2,10,2,30,0,0,0,-2,0,1010,84.29,321.90000000000003,4.2,0.085
2012,2,10,3,30,0,0,0,-2,0,1010,82.08,323.3,3.5,0.085
2012,2,10,4,30,0,0,0,-3,0,1010,78.97,326.3,2.5,0.085
2012,2,10,5,30,0,0,0,-3,0,1010,75.35000000000001,334.6,1.3,0.085
2012,2,10,6,30,0,0,0,-4,0,1020,72,0.7000000000000001,0.9,0.085
2012,2,10,7,30,0,0,0,-4,0,1020,71.53,152.5,1.8,0.085
2012,2,10,8,30,588,40,131,-3,1,1020,71.95,169.9,3.2,0.085
2012,2,10,9,30,786,58,298,-2,2,1020,71.22,179,4.2,0.085
2012,2,10,10,30,868,70,436,-2,3,1020,68.89,183.70000000000002,5,0.085
2012,2,10,11,30,905,76,527,-1,4,1020,71.78,187,5.4,0.085
2012,2,10,12,30,916,79,562,0,4,1020,70.10000000000001,190.60000000000002,5.6000000000000005,0.085
2012,2,10,13,30,907,76,539,0,5,1010,73.31,195.70000000000002,5.9,0.085
2012,2,10,14,30,866,72,459,0,5,1010,70.95,201.8,6.1000000000000005,0.085
2012,2,10,15,30,775,66,330,0,4,1010,79.12,206.70000000000002,6.1000000000000005,0.085
2012,2,10,16,30,596,51,170,1,3,1010,87.3,208.60000000000002,5.9,0.085
2012,2,10,17,30,170,15,21,1,3,1010,87.37,207.8,5.7,0.085
2012,2,10,18,30,0,0,0,1,3,1010,89.3,204.10000000000002,5.7,0.085
2012,2,10,19,30,0,0,0,1,3,1010,92.23,197.20000000000002,5.7,0.085
2012,2,10,20,30,0,0,0,2,3,1010,95.54,190.20000000000002,6,0.085
2012,2,10,21,30,0,0,0,2,3,1010,98.69,186.4,6.300000000000001,0.085
2012,2,10,22,30,0,0,0,2,3,1010,100,188.4,6.300000000000001,0.085
2012,2,10,23,30,0,0,0,2,3,1010,100,190.20000000000002,6.2,0.085
2012,2,11,0,30,0,0,0,2,4,1010,100,196.60000000000002,6.1000000000000005,0.085
2012,2,11,1,30,0,0,0,4,4,1010,100,199.70000000000002,5.9,0.085
2012,2,11,2,30,0,0,0,4,4,1010,100,198.9,5.6000000000000005,0.085
2012,2,11,3,30,0,0,0,4,4,1010,100,198.10000000000002,5.4,0.085
2012,2,11,4,30,0,0,0,4,4,1010,100,195.10000000000002,5,0.085
2012,2,11,5,30,0,0,0,4,4,1010,100,190.3,4.7,0.085
2012,2,11,6,30,0,0,0,4,4,1010,100,183,4.800000000000001,0.085
2012,2,11,7,30,0,0,0,4,4,1010,100,176.20000000000002,5.1000000000000005,0.085
2012,2,11,8,30,0,17,17,4,4,1010,100,175.60000000000002,5,0.085
2012,2,11,9,30,0,54,54,4,4,1000,100,175.10000000000002,4.2,0.085
2012,2,11,10,30,0,66,66,4,4,1000,100,166.8,3.2,0.085
2012,2,11,11,30,0,72,72,4,4,1000,100,158.60000000000002,2.2,0.085
2012,2,11,12,30,0,115,115,2,3,1000,100,141.20000000000002,1.8,0.085
2012,2,11,13,30,0,83,83,2,3,1000,100,67.4,3,0.085
2012,2,11,14,30,0,98,98,2,2,1000,100,38.7,4.9,0.085
2012,2,11,15,30,0,67,67,1,2,1000,100,25.3,6.6000000000000005,0.085
2012,2,11,16,30,0,11,11,1,2,990,100,15.200000000000001,7.7,0.085
2012,2,11,17,30,0,1,1,1,2,990,100,10,8.3,0.085
2012,2,11,18,30,0,0,0,1,1,990,100,8.9,9.1,0.085
2012,2,11,19,30,0,0,0,1,1,990,100,4.7,10.3,0.085
2012,2,11,20,30,0,0,0,1,1,990,100,2.6,11.4,0.085
2012,2,11,21,30,0,0,0,0,0,990,100,0.9,12.3,0.085
2012,2,11,22,30,0,0,0,0,0,980,96.7,357.6,13.100000000000001,0.085
2012,2,11,23,30,0,0,0,-2,0,980,92.78,354.70000000000005,13.8,0.085
2012,2,12,0,30,0,0,0,-3,-1,980,85.43,350.40000000000003,14.200000000000001,0.085
2012,2,12,1,30,0,0,0,-3,-2,980,86.71000000000001,344.3,14.3,0.085
2012,2,12,2,30,0,0,0,-4,-2,980,83.95,341.90000000000003,14,0.085
2012,2,12,3,30,0,0,0,-4,-2,980,82,342.90000000000003,13.3,0.085
2012,2,12,4,30,0,0,0,-4,-2,990,81.29,342.20000000000005,12.5,0.085
2012,2,12,5,30,0,0,0,-4,-2,990,86.12,338.8,11.9,0.085
2012,2,12,6,30,0,0,0,-5,-3,990,82.97,336.5,11.200000000000001,0.085
2012,2,12,7,30,0,0,0,-6,-3,990,85.43,336.90000000000003,10.600000000000001,0.085
2012,2,12,8,30,0,20,20,-6,-4,990,81.72,338.6,10.9,0.085
2012,2,12,9,30,0,65,65,-7,-4,990,77.62,339.6,11.100000000000001,0.085
2012,2,12,10,30,62,180,207,-7,-4,990,75.78,338,10.200000000000001,0.085
2012,2,12,11,30,254,221,350,-7,-3,990,75.14,335.5,9.700000000000001,0.085
2012,2,12,12,30,236,241,368,-7,-3,990,74.81,330.40000000000003,10.100000000000001,0.085
2012,2,12,13,30,108,234,291,-7,-3,990,74.9,325.6,10.3,0.085
2012,2,12,14,30,80,197,233,-7,-3,990,69.87,321.20000000000005,10.100000000000001,0.085
2012,2,12,15,30,137,149,197,-7,-3,990,69.81,316.3,9.8,0.085
2012,2,12,16,30,0,52,52,-7,-3,990,69.09,311.5,9.700000000000001,0.085
2012,2,12,17,30,0,7,7,-8,-4,990,72.97,306.5,9.9,0.085
2012,2,12,18,30,0,0,0,-8,-4,1000,72.18,304.8,10.5,0.085
2012,2,12,19,30,0,0,0,-8,-4,1000,77.46000000000001,305.5,11,0.085
2012,2,12,20,30,0,0,0,-8,-5,1000,75.5,306.7,11.4,0.085
2012,2,12,21,30,0,0,0,-9,-6,1000,78.55,307,11.4,0.085
2012,2,12,22,30,0,0,0,-9,-7,1000,81.59,306.6,11.200000000000001,0.085
2012,2,12,23,30,0,0,0,-10,-7,1000,78.22,306.7,10.9,0.085
2012,2,13,0,30,0,0,0,-10,-8,1000,81.5,306.7,10.700000000000001,0.085
2012,2,13,1,30,0,0,0,-10,-8,1000,79.25,304.8,10.4,0.085
2012,2,13,2,30,0,0,0,-11,-8,1000,78.3,301.5,10.200000000000001,0.085
2012,2,13,3,30,0,0,0,-11,-8,1000,78.26,297.5,10,0.085
2012,2,13,4,30,0,0,0,-10,-7,1000,79.01,293.6,9.600000000000001,0.085
2012,2,13,5,30,0,0,0,-10,-7,1000,75.81,289.7,9.1,0.085
2012,2,13,6,30,0,0,0,-9,-6,1000,73.74,284,8.6,0.085
2012,2,13,7,30,0,0,0,-9,-5,1000,72.05,276.7,8.4,0.085
2012,2,13,8,30,0,50,50,-8,-4,1000,70.86,269.1,8.700000000000001,0.085
2012,2,13,9,30,12,116,120,-7,-3,1000,70.2,263.5,9.3,0.085
2012,2,13,10,30,19,168,177,-6,-2,1000,69.27,261.2,10,0.085
2012,2,13,11,30,0,135,135,-6,-1,1000,67.73,261.5,10.700000000000001,0.085
2012,2,13,12,30,92,243,293,-5,-1,1000,70.3,265.40000000000003,11.3,0.085
2012,2,13,13,30,85,233,278,-5,-1,1000,70.49,273.40000000000003,11.600000000000001,0.085
2012,2,13,14,30,163,203,278,-6,-1,1000,68.06,280.3,11.3,0.085
2012,2,13,15,30,348,128,252,-6,-1,1000,71.21000000000001,284.8,10.700000000000001,0.085
2012,2,13,16,30,235,76,127,-6,-2,1000,71.16,288.3,10.200000000000001,0.085
2012,2,13,17,30,0,26,26,-6,-1,1010,71.42,291,9.700000000000001,0.085
2012,2,13,18,30,0,0,0,-6,-1,1010,71.56,293.2,9.3,0.085
2012,2,13,19,30,0,0,0,-6,-1,1010,71.39,296.2,8.8,0.085
2012,2,13,20,30,0,0,0,-6,-1,1010,70.56,300.2,8,0.085
2012,2,13,21,30,0,0,0,-7,-2,1010,68.37,304,7.1000000000000005,0.085
2012,2,13,22,30,0,0,0,-7,-2,1010,72.19,305.5,6.2,0.085
2012,2,13,23,30,0,0,0,-7,-3,1010,71.68,305.7,5.2,0.085
2012,2,14,0,30,0,0,0,-7,-3,1010,71.14,304.90000000000003,4.2,0.085
2012,2,14,1,30,0,0,0,-7,-2,1010,65.4,302.8,3.2,0.085
2012,2,14,2,30,0,0,0,-7,-2,1010,64.4,299.3,2.2,0.085
2012,2,14,3,30,0,0,0,-8,-2,1010,62.71,293.2,1.3,0.085
2012,2,14,4,30,0,0,0,-8,-2,1010,60.730000000000004,282.2,0.7000000000000001,0.085
2012,2,14,5,30,0,0,0,-8,-2,1010,60.32,173.3,0.9,0.085
2012,2,14,6,30,0,0,0,-8,-2,1020,62.02,146.3,1.9000000000000001,0.085
2012,2,14,7,30,0,0,0,-7,-1,1020,61.83,142.6,2.8000000000000003,0.085
2012,2,14,8,30,162,63,91,-5,0,1020,64.94,142.9,3.6,0.085
2012,2,14,9,30,78,131,156,-4,0,1020,72.54,146.9,4.2,0.085
2012,2,14,10,30,128,191,248,-2,1,1020,75,155.20000000000002,4.6000000000000005,0.085
2012,2,14,11,30,60,221,252,-1,2,1020,75.97,170.3,4.7,0.085
2012,2,14,12,30,424,208,441,-1,3,1020,74.3,192.9,5,0.085
2012,2,14,13,30,320,222,392,0,3,1020,75.58,208.60000000000002,5.300000000000001,0.085
2012,2,14,14,30,210,202,300,0,3,1010,75.92,217.5,5.4,0.085
2012,2,14,15,30,71,147,173,0,3,1020,77.21000000000001,218.5,5.4,0.085
2012,2,14,16,30,0,61,61,0,3,1020,79.29,217.70000000000002,5.2,0.085
2012,2,14,17,30,0,9,9,0,3,1020,87.21000000000001,216,5,0.085
2012,2,14,18,30,0,0,0,0,3,1020,90.46000000000001,213.3,4.7,0.085
2012,2,14,19,30,0,0,0,1,3,1020,88.21000000000001,212.20000000000002,4.3,0.085
2012,2,14,20,30,0,0,0,1,3,1020,91,210.4,3.9000000000000004,0.085
2012,2,14,21,30,0,0,0,2,3,1020,93.24,206.70000000000002,3.7,0.085
2012,2,14,22,30,0,0,0,2,3,1020,100,201.9,3.5,0.085
2012,2,14,23,30,0,0,0,2,3,1020,100,198.70000000000002,3.4000000000000004,0.085
2012,2,15,0,30,0,0,0,2,3,1020,100,194,3.4000000000000004,0.085
2012,2,15,1,30,0,0,0,2,3,1020,100,191.10000000000002,3.2,0.085
2012,2,15,2,30,0,0,0,2,3,1020,100,193.70000000000002,2.9000000000000004,0.085
2012,2,15,3,30,0,0,0,2,3,1020,100,198.20000000000002,2.7,0.085
2012,2,15,4,30,0,0,0,2,3,1020,100,200.5,2.4000000000000004,0.085
2012,2,15,5,30,0,0,0,2,3,1020,100,202,2,0.085
2012,2,15,6,30,0,0,0,2,3,1020,100,201.70000000000002,1.7000000000000002,0.085
2012,2,15,7,30,0,0,0,2,3,1020,100,195,1.5,0.085
2012,2,15,8,30,68,66,78,2,3,1020,100,182.10000000000002,1.4000000000000001,0.085
2012,2,15,9,30,125,140,182,2,3,1020,100,167.20000000000002,1.4000000000000001,0.085
2012,2,15,10,30,466,149,356,2,3,1020,100,155,1.6,0.085
2012,2,15,11,30,730,130,511,2,4,1020,100,151.70000000000002,1.7000000000000002,0.085
2012,2,15,12,30,283,241,397,2,4,1020,100,159.8,1.7000000000000002,0.085
2012,2,15,13,30,42,221,244,2,3,1020,100,180.20000000000002,1.4000000000000001,0.085
2012,2,15,14,30,86,204,245,2,3,1020,100,208.20000000000002,1.1,0.085
2012,2,15,15,30,0,86,86,2,3,1020,100,251.4,1.1,0.085
2012,2,15,16,30,5,78,80,2,3,1020,100,303.6,1.4000000000000001,0.085
2012,2,15,17,30,0,12,12,2,3,1020,100,330.20000000000005,1.6,0.085
2012,2,15,18,30,0,0,0,2,3,1020,100,347.40000000000003,1.7000000000000002,0.085
2012,2,15,19,30,0,0,0,2,2,1020,100,2.7,1.8,0.085
2012,2,15,20,30,0,0,0,2,2,1020,100,13.700000000000001,2,0.085
2012,2,15,21,30,0,0,0,2,2,1020,100,17.8,2.2,0.085
2012,2,15,22,30,0,0,0,1,2,1020,100,18.900000000000002,2.3000000000000003,0.085
2012,2,15,23,30,0,0,0,1,1,1020,100,13.4,2.3000000000000003,0.085
2012,2,16,0,30,0,0,0,1,1,1020,100,3.7,2.4000000000000004,0.085
2012,2,16,1,30,0,0,0,1,1,1020,100,359.1,2.5,0.085
2012,2,16,2,30,0,0,0,0,1,1020,99.76,0.8,2.6,0.085
2012,2,16,3,30,0,0,0,0,1,1020,99.21000000000001,8.9,2.7,0.085
2012,2,16,4,30,0,0,0,0,1,1020,98.39,19.200000000000003,2.7,0.085
2012,2,16,5,30,0,0,0,0,1,1020,97.34,27,2.7,0.085
2012,2,16,6,30,0,0,0,0,1,1020,96.34,30.3,2.6,0.085
2012,2,16,7,30,0,0,0,0,1,1020,96.21000000000001,27.8,2.7,0.085
2012,2,16,8,30,399,65,138,0,1,1020,98.79,24.1,2.8000000000000003,0.085
2012,2,16,9,30,612,95,299,1,2,1020,94.29,21.700000000000003,2.8000000000000003,0.085
2012,2,16,10,30,727,109,436,1,3,1020,97.48,17.5,2.8000000000000003,0.085
2012,2,16,11,30,839,96,538,1,3,1020,92.98,13.5,2.7,0.085
2012,2,16,12,30,855,99,576,2,4,1020,87.10000000000001,4.1000000000000005,2.5,0.085
2012,2,16,13,30,841,99,553,2,5,1020,86.82000000000001,347.6,2.6,0.085
2012,2,16,14,30,794,97,474,1,4,1020,86.7,335.6,2.7,0.085
2012,2,16,15,30,706,87,347,2,4,1020,87.25,337.40000000000003,2.7,0.085
2012,2,16,16,30,544,66,189,2,3,1020,94.84,348.1,2.5,0.085
2012,2,16,17,30,181,24,35,1,2,1020,97.92,353.1,2.3000000000000003,0.085
2012,2,16,18,30,0,0,0,1,2,1020,96.83,358.90000000000003,2,0.085
2012,2,16,19,30,0,0,0,1,2,1020,100,5.300000000000001,1.8,0.085
2012,2,16,20,30,0,0,0,1,1,1020,100,24.3,1.9000000000000001,0.085
2012,2,16,21,30,0,0,0,1,1,1020,100,44.800000000000004,1.9000000000000001,0.085
2012,2,16,22,30,0,0,0,0,1,1010,99.65,60.1,1.8,0.085
2012,2,16,23,30,0,0,0,0,0,1010,100,71.9,1.6,0.085
2012,2,17,0,30,0,0,0,0,0,1010,100,86.2,1.7000000000000002,0.085
2012,2,17,1,30,0,0,0,0,0,1010,100,104.7,2,0.085
2012,2,17,2,30,0,0,0,0,0,1010,100,119.30000000000001,2.3000000000000003,0.085
2012,2,17,3,30,0,0,0,0,0,1010,100,129.3,2.4000000000000004,0.085
2012,2,17,4,30,0,0,0,0,0,1010,100,136.20000000000002,2.6,0.085
2012,2,17,5,30,0,0,0,0,1,1010,100,140.1,2.8000000000000003,0.085
2012,2,17,6,30,0,0,0,0,1,1010,99.49000000000001,146.9,3.1,0.085
2012,2,17,7,30,0,0,0,1,1,1010,100,154.70000000000002,3.5,0.085
2012,2,17,8,30,0,12,12,2,2,1010,100,164.70000000000002,4,0.085
2012,2,17,9,30,0,39,39,2,3,1010,97.94,172,4.5,0.085
2012,2,17,10,30,0,63,63,2,3,1010,100,181.70000000000002,5,0.085
2012,2,17,11,30,0,61,61,3,4,1010,98.38,189,5.5,0.085
2012,2,17,12,30,12,198,205,4,4,1010,100,194.10000000000002,6,0.085
2012,2,17,13,30,0,131,131,4,4,1010,100,197.60000000000002,6.2,0.085
2012,2,17,14,30,0,77,77,4,4,1010,100,198.5,5.9,0.085
2012,2,17,15,30,0,82,82,4,4,1010,100,196.3,5.300000000000001,0.085
2012,2,17,16,30,0,30,30,4,4,1010,100,196.5,4.6000000000000005,0.085
2012,2,17,17,30,0,5,5,2,4,1010,100,195.5,3.8000000000000003,0.085
2012,2,17,18,30,0,0,0,2,3,1010,100,195.5,3.3000000000000003,0.085
2012,2,17,19,30,0,0,0,2,3,1010,100,202.10000000000002,3.1,0.085
2012,2,17,20,30,0,0,0,2,3,1000,100,216.70000000000002,2.6,0.083
2012,2,17,21,30,0,0,0,2,2,1000,100,252,2.4000000000000004,0.083
2012,2,17,22,30,0,0,0,2,2,1000,100,314,3.3000000000000003,0.083
2012,2,17,23,30,0,0,0,1,2,1000,99.60000000000001,344.3,4.7,0.083
2012,2,18,0,30,0,0,0,1,2,1000,97.87,352.20000000000005,5.6000000000000005,0.083
2012,2,18,1,30,0,0,0,1,2,1000,97.81,350.90000000000003,5.9,0.083
2012,2,18,2,30,0,0,0,1,2,1000,96.31,344.8,6,0.083
2012,2,18,3,30,0,0,0,1,2,1000,94.71000000000001,336.8,6.6000000000000005,0.083
2012,2,18,4,30,0,0,0,0,2,1000,91.13,329.8,7.1000000000000005,0.083
2012,2,18,5,30,0,0,0,0,2,1000,87.47,323.8,7.300000000000001,0.083
2012,2,18,6,30,0,0,0,0,2,1000,83.92,317.70000000000005,7.4,0.083
2012,2,18,7,30,143,11,13,0,2,1000,82.12,311.1,7.800000000000001,0.083
2012,2,18,8,30,6,67,68,0,2,1000,83.13,304.8,8.700000000000001,0.083
2012,2,18,9,30,788,63,334,0,3,1000,82.71000000000001,300.7,9.3,0.083
2012,2,18,10,30,297,188,325,-1,3,1000,79,299,9.5,0.083
2012,2,18,11,30,899,84,566,-1,3,1000,72.47,298,9.200000000000001,0.083
2012,2,18,12,30,913,86,604,-1,3,1000,73.24,295.6,8.8,0.083
2012,2,18,13,30,428,209,445,-1,3,1000,74.2,292.3,8.5,0.083
2012,2,18,14,30,387,185,373,-1,4,1000,74.94,288.7,8.3,0.083
2012,2,18,15,30,12,138,142,0,4,1000,75.58,284.6,8.1,0.083
2012,2,18,16,30,227,86,140,0,3,1000,76.01,280.40000000000003,7.9,0.083
2012,2,18,17,30,65,25,29,-1,3,1000,74.5,280.2,7.9,0.083
2012,2,18,18,30,0,0,0,-1,3,1000,72.67,283.7,8,0.083
2012,2,18,19,30,0,0,0,-1,3,1000,76.58,286.5,8.3,0.083
2012,2,18,20,30,0,0,0,-1,3,1000,75.58,289.8,8.8,0.083
2012,2,18,21,30,0,0,0,-2,2,1000,74.16,293.2,9.1,0.083
2012,2,18,22,30,0,0,0,-2,2,1010,71.03,295.2,9.200000000000001,0.083
2012,2,18,23,30,0,0,0,-3,2,1010,73.15,296.8,9.200000000000001,0.083
2012,2,19,0,30,0,0,0,-3,1,1010,72.03,297.3,9.200000000000001,0.083
2012,2,19,1,30,0,0,0,-3,1,1010,72.59,297.7,9,0.083
2012,2,19,2,30,0,0,0,-3,1,1010,73.46000000000001,298.1,8.700000000000001,0.083
2012,2,19,3,30,0,0,0,-3,1,1010,73.60000000000001,301.1,8.5,0.083
2012,2,19,4,30,0,0,0,-3,1,1010,78.22,304.2,8.5,0.083
2012,2,19,5,30,0,0,0,-3,0,1010,76.74,304.2,8.6,0.083
2012,2,19,6,30,0,0,0,-3,0,1010,75.39,306.3,8.5,0.083
2012,2,19,7,30,0,16,16,-4,0,1010,74.32000000000001,309.3,8.3,0.083
2012,2,19,8,30,650,46,174,-4,1,1010,73.22,308.20000000000005,8.3,0.083
2012,2,19,9,30,824,61,348,-4,1,1010,66.89,306,8.3,0.083
2012,2,19,10,30,907,70,492,-4,1,1010,66.08,304.40000000000003,8.4,0.083
2012,2,19,11,30,939,78,587,-4,1,1010,65.31,302,8.6,0.083
2012,2,19,12,30,953,80,626,-4,2,1010,64.7,299.7,8.700000000000001,0.083
2012,2,19,13,30,946,79,604,-4,2,1010,64.44,298.7,8.8,0.083
2012,2,19,14,30,908,77,522,-4,2,1010,60.01,298.2,8.700000000000001,0.083
2012,2,19,15,30,839,69,390,-4,2,1010,60.08,297.90000000000003,8.3,0.083
2012,2,19,16,30,696,54,221,-4,1,1010,64.83,298.1,7.9,0.083
2012,2,19,17,30,344,25,50,-4,1,1010,65.28,297.5,7.4,0.083
2012,2,19,18,30,0,0,0,-4,1,1010,65.63,299.90000000000003,7.2,0.083
2012,2,19,19,30,0,0,0,-4,1,1010,66.45,306.3,7,0.083
2012,2,19,20,30,0,0,0,-4,1,1010,72.42,313.40000000000003,6.9,0.083
2012,2,19,21,30,0,0,0,-4,0,1010,73.38,321.70000000000005,6.9,0.083
2012,2,19,22,30,0,0,0,-4,0,1010,73.73,330.40000000000003,7.1000000000000005,0.083
2012,2,19,23,30,0,0,0,-4,0,1010,72.9,338.20000000000005,6.9,0.083
2012,2,20,0,30,0,0,0,-4,0,1010,71.84,341.90000000000003,6.1000000000000005,0.083
2012,2,20,1,30,0,0,0,-4,0,1010,70.62,342.40000000000003,5.6000000000000005,0.083
2012,2,20,2,30,0,0,0,-4,0,1010,70.02,346.1,5.800000000000001,0.083
2012,2,20,3,30,0,0,0,-4,0,1010,69.81,349,6.2,0.083
2012,2,20,4,30,0,0,0,-4,0,1010,69.32000000000001,349.90000000000003,6.4,0.083
2012,2,20,5,30,0,0,0,-5,0,1010,73.05,351.1,6.1000000000000005,0.083
2012,2,20,6,30,0,0,0,-5,-1,1010,70.5,350.20000000000005,6.1000000000000005,0.083
2012,2,20,7,30,0,7,7,-6,-1,1010,68.12,348.1,6.7,0.083
2012,2,20,8,30,69,76,90,-6,-1,1010,65.38,344.40000000000003,7.4,0.083
2012,2,20,9,30,387,121,258,-6,-1,1010,64.24,340.3,7.9,0.083
2012,2,20,10,30,753,85,440,-7,-1,1010,62.7,337,8.1,0.083
2012,2,20,11,30,961,76,601,-7,0,1010,56.94,334.90000000000003,8.3,0.083
2012,2,20,12,30,974,77,640,-7,0,1010,56.25,332.70000000000005,8.6,0.083
2012,2,20,13,30,966,76,617,-7,0,1010,56.08,331.3,9,0.083
2012,2,20,14,30,933,72,534,-7,0,1010,56.09,331.8,9.3,0.083
2012,2,20,15,30,866,65,400,-7,0,1010,56.25,333.3,9.5,0.083
2012,2,20,16,30,729,52,230,-7,0,1010,56.79,334.8,9.5,0.083
2012,2,20,17,30,390,25,55,-7,0,1010,57.28,336.5,9.600000000000001,0.083
2012,2,20,18,30,0,0,0,-7,0,1010,62.42,339.20000000000005,9.8,0.083
2012,2,20,19,30,0,0,0,-7,-1,1010,63.15,342.1,9.9,0.083
2012,2,20,20,30,0,0,0,-7,-1,1010,63.45,344.40000000000003,9.9,0.083
2012,2,20,21,30,0,0,0,-7,-1,1010,68.07000000000001,346.1,9.700000000000001,0.083
2012,2,20,22,30,0,0,0,-7,-2,1010,67.48,347.5,9.3,0.083
2012,2,20,23,30,0,0,0,-7,-2,1020,67.21000000000001,347.8,8.9,0.083
2012,2,21,0,30,0,0,0,-7,-2,1020,72.05,347.40000000000003,8.6,0.083
2012,2,21,1,30,0,0,0,-7,-3,1020,71.72,346.6,8.200000000000001,0.083
2012,2,21,2,30,0,0,0,-7,-3,1020,71.66,345.20000000000005,7.7,0.083
2012,2,21,3,30,0,0,0,-7,-3,1020,71.99,344.5,7.300000000000001,0.083
2012,2,21,4,30,0,0,0,-7,-3,1020,72.51,343.6,7.1000000000000005,0.083
2012,2,21,5,30,0,0,0,-7,-3,1020,73.32000000000001,342.5,6.9,0.083
2012,2,21,6,30,0,0,0,-6,-3,1020,74.3,340.5,6.9,0.083
2012,2,21,7,30,0,21,21,-6,-2,1020,70.02,338.90000000000003,6.800000000000001,0.083
2012,2,21,8,30,627,52,182,-6,-1,1020,65.42,339.3,6.300000000000001,0.083
2012,2,21,9,30,794,71,356,-6,0,1020,64.37,343,5.5,0.083
2012,2,21,10,30,875,83,499,-7,0,1020,59.19,343.8,4.800000000000001,0.083
2012,2,21,11,30,920,87,595,-7,0,1020,59.25,332.6,4.5,0.083
2012,2,21,12,30,938,87,635,-6,0,1020,60.300000000000004,316.90000000000003,4.5,0.083
2012,2,21,13,30,933,86,613,-6,1,1020,61.47,306.8,4.2,0.083
2012,2,21,14,30,897,84,533,-6,0,1020,61.68,299.7,3.9000000000000004,0.083
2012,2,21,15,30,696,77,350,-6,0,1020,61.83,285,4.1000000000000005,0.083
2012,2,21,16,30,245,90,151,-5,0,1020,64.33,271.5,4.6000000000000005,0.083
2012,2,21,17,30,97,29,37,-5,0,1020,66.94,261.8,4.4,0.083
2012,2,21,18,30,0,0,0,-5,0,1020,68.49,242.5,4.1000000000000005,0.083
2012,2,21,19,30,0,0,0,-4,0,1020,69.95,209.70000000000002,4.6000000000000005,0.083
2012,2,21,20,30,0,0,0,-4,0,1020,73.55,199,6,0.083
2012,2,21,21,30,0,0,0,-3,0,1020,78.38,209.8,7.300000000000001,0.083
